,BR:MCF7,BR:MDA-MB-231,BR:HS 578T,BR:BT-549,BR:T-47D,CNS:SF-268,CNS:SF-539,CNS:SNB-19,CNS:SNB-75,CNS:U251,CO:COLO 205,CO:HCC-2998,CO:HCT-116,CO:HCT-15,CO:HT29,CO:KM12,CO:SW-620,LE:CCRF-CEM,LE:HL-60(TB),LE:K-562,LE:MOLT-4,LE:RPMI-8226,LE:SR,ME:LOX IMVI,ME:MALME-3M,ME:M14,ME:SK-MEL-2,ME:SK-MEL-28,ME:SK-MEL-5,ME:UACC-257,ME:UACC-62,ME:MDA-MB-435,ME:MDA-N,LC:A549/ATCC,LC:EKVX,LC:HOP-62,LC:HOP-92,LC:NCI-H226,LC:NCI-H23,LC:NCI-H322M,LC:NCI-H460,LC:NCI-H522,OV:IGROV1,OV:OVCAR-3,OV:OVCAR-4,OV:OVCAR-5,OV:OVCAR-8,OV:SK-OV-3,OV:NCI/ADR-RES,PR:PC-3,PR:DU-145,RE:786-0,RE:A498,RE:ACHN,RE:CAKI-1,RE:RXF 393,RE:SN12C,RE:TK-10
LE:MOLT-4,0.8179746430669103,0.8933455626671941,0.8478829694420326,0.880728302938495,0.9183413227455548,0.8592903307561621,0.8332574924804057,0.9096206212921177,0.8187466820259603,0.8953301952503954,0.8301583562720596,0.8483702089083837,0.8429497529003213,0.8520948583291917,0.8286688196087874,0.8106033578496374,0.7827838121433551,0.7461738242161109,0.7765066889975805,0.7917680274969652,0.0,0.8762510188815734,0.8944142648864021,0.9631922594541341,0.9025782473478468,0.920441179635774,0.85299515207654,0.8321997631136621,0.8873634181003021,0.8427454056968554,0.880776329889673,0.8466193534966304,0.8041445586549324,0.8459599898576396,0.8132985857144399,0.8293935870471324,0.8679853324158335,0.8231829460639121,0.8345515580701753,0.7951364398975428,0.8539211169701095,0.8234377325068574,0.8342466607913059,0.8349616508621511,0.8697896145237082,0.8564845630783331,0.887952990727653,0.8207970170029656,0.9007106830652124,0.832387002829013,0.8365400055696945,0.8638255353553613,0.8652721432400045,0.85182598358839,0.8563326336365127,0.8437096995346308,0.8368193681949301,0.8699665212529505
LE:RPMI-8226,0.8441360328964359,0.9432778837958338,0.8751801060564687,0.9153729861158356,0.8508367724899439,0.8765321797435508,0.8589015179135214,0.8944268928102815,0.8957995000746957,0.9691435220417276,0.8491915394868479,0.8112454545156115,0.8073601682245111,0.8616324744429852,0.9038261966295188,0.8432153503615729,0.8471739639676046,0.847452338137796,0.9172436382792983,0.8401366829411809,0.8762510188815734,0.0,0.8458069294144961,0.8893944497715425,0.837790770779741,0.8778293245813822,0.857716077337101,0.8228766584081434,0.8639141085737423,0.8578888847309272,0.8335494407701546,0.8410469671296157,0.9001946549825475,0.8775053058570044,0.850407466604887,0.8765118830159541,0.9091761752777358,0.8164677478582375,0.9060657827912935,0.8532856941724897,0.9134861261633694,0.913946850671616,0.9079946743135157,0.8984853883180616,0.8685671803913402,0.8586358276745041,0.8855532922540205,0.8966959871442147,0.8766669412696091,0.8591432681754515,0.8342448976630947,0.8865724457929773,0.9091398776238059,0.9003985253546163,0.8922061936943407,0.8710696643018652,0.8454411098636946,0.896905018928618
LE:SR,0.7563259764661582,0.8105604505171393,0.7754994008190779,0.8866705721408887,0.7486026399627528,0.7023394483917604,0.7828067540977534,0.8076275119507641,0.7789286503071041,0.8477438015846823,0.8144862871240698,0.7908201908169998,0.8465941460062728,0.871308245649594,0.8188646774394671,0.8513014364661808,0.92106115899982,0.8781851927000572,0.8976012222451628,0.9180518675122389,0.8944142648864021,0.8458069294144961,0.0,0.83310238811479,0.8211364863712322,0.7719730893007449,0.7836438270081139,0.7454419620535243,0.8274554286952726,0.7409635182722685,0.7712445912683963,0.7754995590735513,0.8202408323173377,0.7854176849422256,0.7223043638050728,0.7954532771862369,0.7625865997391158,0.7769798422165438,0.8221140423513661,0.8218225433897202,0.8778109009390148,0.8650215432974652,0.8033334715598665,0.8693151937935553,0.8431819159141714,0.7986466594929544,0.8484260202576539,0.794776521074213,0.7564060121590549,0.8135747176413133,0.7510386151708294,0.8002826397778198,0.8209727341260352,0.7401138355458393,0.8291716637515054,0.7634367664135358,0.790900412038438,0.8013117745868457
ME:LOX IMVI,0.8634883963332035,0.9232378805239944,0.8978180846273575,0.9061709525655505,0.8479845489964146,0.854598059676647,0.8525697064675033,0.8250230329948762,0.8855527962434635,0.9535273675993646,0.875211069887155,0.8410212900826921,0.8516184601755153,0.920223588775597,0.9106293534020945,0.879202618915549,0.9736920917230618,0.9589983533141236,1.0,0.962037740496901,0.9631922594541341,0.8893944497715425,0.83310238811479,0.0,0.6968514802300106,0.7548067249796857,0.6800776130354286,0.7038897611785065,0.6494726882211055,0.7432183121727112,0.7390627799801911,0.7726730219397527,0.9035257459006716,0.8519474248696032,0.8491076738569134,0.8757985154862254,0.8970071196724063,0.8283140028861825,0.9045165223610717,0.8720501797763831,0.9216953259986762,0.927412795545794,0.8953933693584893,0.8968930833472206,0.8842263285081556,0.8874272003024142,0.8924248166741752,0.8937060512658307,0.8701737263683436,0.874794786776479,0.8488838658910968,0.8774813236316924,0.8931528492425488,0.8683917086900537,0.8983871117190185,0.890544858709024,0.8588635023908834,0.8804204535996104
ME:MALME-3M,0.7880755896663393,0.8254012852357492,0.802394602454028,0.8738296100044532,0.7884447245775085,0.8142301795090348,0.7658616001671306,0.7514987752869983,0.8122558449006412,0.9685664333854646,0.8424785836379135,0.7965126417864432,0.8000006591687581,0.8495753560669238,0.8870703200850005,0.8005548690538117,0.8969722619269654,0.894781797340245,0.9332091289636366,0.8946893776563509,0.9025782473478468,0.837790770779741,0.8211364863712322,0.6968514802300106,0.0,0.7073299303848318,0.603574797804436,0.6717904113604084,0.6262918852730857,0.651631067291717,0.5967773434912972,0.6209778756978169,0.8318147482169571,0.8102348770454497,0.7753207365379469,0.8053381060981596,0.843487927628332,0.789044389440344,0.8510279548390711,0.7999105250789971,0.8533414255894365,0.8460793127820558,0.8504723765991228,0.8164741393202687,0.7922062855345465,0.7884160884337006,0.8033498246409556,0.8079814178950728,0.8247599703454882,0.8091444437911136,0.7683520527628638,0.7979210439094852,0.8250883736727951,0.8203733835989802,0.8011169232521222,0.8021680179818709,0.7816543781702313,0.7960800383542863
ME:M14,0.7984927722834072,0.8580799848535325,0.8367122955392922,0.8896732546217516,0.8022737227216608,0.8208434340015686,0.7929973304308537,0.8094457410365147,0.8212802838261407,0.9582775061431638,0.8631030193638817,0.823103995478938,0.8475387285163448,0.8962133334303591,0.89123242727379,0.8548882608696506,0.9297690258213976,0.917050158785733,0.9285735694784807,0.9264255004556986,0.920441179635774,0.8778293245813822,0.7719730893007449,0.7548067249796857,0.7073299303848318,0.0,0.6777764096996436,0.7028593474632061,0.7209000862794013,0.6846502460886146,0.7047344278389952,0.7126005523894846,0.8607586629378977,0.8356074203690429,0.7828348672772456,0.8164259847484201,0.8518443900657902,0.8047530696987822,0.8501762293176687,0.8350361804919957,0.8751015274204682,0.8805014025482444,0.8429294166766595,0.8516517314516746,0.8339217878024888,0.8131881973278083,0.8396103992654618,0.8291509935780167,0.82872784538586,0.8309895661702129,0.7865854053021242,0.8360631786279796,0.8564332304644796,0.826632356263994,0.8495784782684511,0.8069456136069707,0.8113407756651433,0.8219663904786036
ME:SK-MEL-2,0.7571225594643235,0.7876354178071713,0.7790906492355687,0.8573565512913727,0.8004047110929157,0.7759428956339326,0.7485600172507102,0.7643957437918671,0.7539485343398156,0.9014833320036182,0.8137599378976659,0.7948172444456921,0.8157840945123866,0.8522347326913792,0.822749210254716,0.796672896326358,0.8689228951816801,0.8475456483388859,0.8542868624455124,0.8667752767785913,0.85299515207654,0.857716077337101,0.7836438270081139,0.6800776130354286,0.603574797804436,0.6777764096996436,0.0,0.6193992299531635,0.5741447317627995,0.601137013781797,0.6574942720314858,0.6317053133001301,0.7720462686913196,0.781569729701522,0.7389831385814759,0.7704903757853679,0.8008004211273467,0.7699005889696676,0.7923849185736979,0.7694803664049786,0.8151601790061084,0.7937365562409869,0.7864791829642905,0.7873738693339164,0.7892316351327181,0.7813674366564654,0.8065800198563916,0.7515729290772039,0.8123643897607695,0.7886494188964799,0.7465785931707856,0.7801047775004166,0.7881368531930439,0.7714069966879356,0.7660686633190018,0.7713350912721506,0.7647437507426865,0.779976908176967
ME:SK-MEL-28,0.721127040745869,0.7718026905371376,0.7464496192216413,0.7955854287254883,0.7512216290252619,0.7468891162450721,0.7170543313115716,0.7570025387207825,0.7320289101652268,0.8730408689674067,0.7669931029923777,0.7264882938168473,0.7580221197252929,0.8111548293699263,0.786648702030151,0.7484363735369792,0.8402323373253192,0.8192090716349002,0.828316012395301,0.8325486319161786,0.8321997631136621,0.8228766584081434,0.7454419620535243,0.7038897611785065,0.6717904113604084,0.7028593474632061,0.6193992299531635,0.0,0.6024763373036792,0.6257215242632285,0.6674265573024415,0.6627240213603012,0.7196766762207016,0.7270445749068126,0.6913672706273397,0.7357243116723953,0.7695030664128548,0.7010720372510579,0.7516403508036638,0.7137416086974155,0.7627640949330131,0.7460712955027997,0.7441107423223536,0.7413406648864875,0.7389148623059627,0.6794652529401172,0.7481862451028487,0.6379047216795899,0.7654400177152861,0.7159085388112072,0.7112329025419737,0.7359374001114467,0.747512490375794,0.72746007388865,0.752729740286535,0.721041463007526,0.7188996267329687,0.7367394205312922
ME:SK-MEL-5,0.8071774375416221,0.8514631744002595,0.8313450404602489,0.8641000423401215,0.809706815032988,0.8376063553217123,0.7873749621421363,0.7955285377291714,0.8204457020215834,0.9532157203212394,0.8381263764538597,0.8064194675801131,0.8090410170871876,0.8625907023981654,0.8777129541108559,0.8112179184771202,0.8870307098604047,0.881683918048667,0.908114866021886,0.8881535991029954,0.8873634181003021,0.8639141085737423,0.8274554286952726,0.6494726882211055,0.6262918852730857,0.7209000862794013,0.5741447317627995,0.6024763373036792,0.0,0.6545890384573319,0.6734672360160212,0.6846000662402816,0.8273032732151537,0.8100898199913831,0.7828043818728918,0.8180793663320493,0.8594602372068991,0.7861960132199945,0.8444866327253551,0.8022286580689729,0.8375523715642619,0.8298023164592166,0.8347915453282352,0.8128811389403701,0.8024885994652193,0.7926303511375684,0.8181196974745498,0.7871872463211232,0.8432368990810236,0.8140884353128542,0.7861245392770386,0.827420017740733,0.8376926878992337,0.8318843222481928,0.8178452144862342,0.8132394880181975,0.7970615725372886,0.8205205230620182
ME:UACC-257,0.732183160829817,0.7331253533801753,0.7363096975249606,0.8376341198266276,0.7810136684422023,0.7241355828200354,0.6915912957843838,0.7197868024670939,0.6895155697584467,0.893321019276202,0.8105167244817623,0.7868312151127721,0.8154326925284188,0.8578269920233842,0.8094436475646107,0.7928400355625382,0.8521398105852088,0.8354539489770447,0.8206158645079505,0.8549395298431842,0.8427454056968554,0.8578888847309272,0.7409635182722685,0.7432183121727112,0.651631067291717,0.6846502460886146,0.601137013781797,0.6257215242632285,0.6545890384573319,0.0,0.6479731420600109,0.6260171995655791,0.7325795856056752,0.7354771275067341,0.6929489081479697,0.7288739629229646,0.7584444897153618,0.7284677048256744,0.7585135611618732,0.7220172801902203,0.7865350535120745,0.7461469211944125,0.737778219082879,0.7544746677970537,0.7646786679796662,0.7479648442978805,0.7687490441931044,0.7107018530079989,0.7567248662637782,0.7505365772600607,0.7055470116983155,0.733042011845016,0.7656735328665398,0.7192390971771173,0.7471078730384005,0.7362555242197291,0.7477308864867023,0.7503254642526418
ME:UACC-62,0.7801892013591804,0.8260417793939151,0.80577024788808,0.8715103267521499,0.7973456840911789,0.7874300843049041,0.7637025503271078,0.7800998646958109,0.7974968031320272,0.9228024995515217,0.8283590405410663,0.792105331721426,0.8157563735671505,0.8583493911568011,0.8483664398945988,0.8104336633677132,0.8957615840146299,0.8733435210092312,0.9000263273397662,0.8872941079456276,0.880776329889673,0.8335494407701546,0.7712445912683963,0.7390627799801911,0.5967773434912972,0.7047344278389952,0.6574942720314858,0.6674265573024415,0.6734672360160212,0.6479731420600109,0.0,0.5209869751377385,0.8217288121114625,0.8076368779871399,0.7746680635633093,0.8084489931883171,0.8537544431714758,0.785807113068062,0.8467933942841235,0.8024549244977996,0.8479987205497216,0.8370217528859163,0.8314313907323982,0.8229184103829453,0.8140200653082659,0.8084371230515136,0.825543041759856,0.8044857043065375,0.8216242887644152,0.815032663665529,0.7777981619091761,0.8063518802242111,0.8461787348383037,0.813143726805869,0.8247251401724854,0.8065320631268946,0.7954253223760592,0.8205165187635348
ME:MDA-MB-435,0.7463690672218786,0.7906051001962269,0.7624567310041513,0.8469118936258824,0.8042275979607058,0.7699321187712942,0.7479519217789755,0.7723097714718825,0.7453271789580775,0.890760273435197,0.8061275843180423,0.7877020381792964,0.8102322353264999,0.8423759076395502,0.8150785323088394,0.7863670198116418,0.8519200400941229,0.8339222181327783,0.8295435213253342,0.8482929828607283,0.8466193534966304,0.8410469671296157,0.7754995590735513,0.7726730219397527,0.6209778756978169,0.7126005523894846,0.6317053133001301,0.6627240213603012,0.6846000662402816,0.6260171995655791,0.5209869751377385,0.0,0.7672535370346808,0.775704463230467,0.7446629426086392,0.7472530792409344,0.8030816652947497,0.7581709497343739,0.7962830563261145,0.7689020506376305,0.8083416598263073,0.7943315279151435,0.7892947795536398,0.7874276975347064,0.7861608135694567,0.7799018923927773,0.8125995867317188,0.7561675368555594,0.7996535145074787,0.7800134380311945,0.7540495955658136,0.7814431622635303,0.7974078983226851,0.7738619923968442,0.7802112870277222,0.7655429851445811,0.7794433067661478,0.7891214105386801
ME:MDA-N,0.666048151358105,0.7260017973363191,0.7007825903319957,0.7862980515913942,0.804426620244348,0.727051875038223,0.674817904927491,0.7874020513006479,0.6305281211869195,0.8261465912744493,0.7346040155469393,0.729350834103079,0.7579738650875993,0.7690766760836535,0.7250469315260861,0.7139947283114408,0.7969674798740793,0.7919614412119081,0.7512973223074638,0.8029247172066403,0.8041445586549324,0.9001946549825475,0.8202408323173377,0.9035257459006716,0.8318147482169571,0.8607586629378977,0.7720462686913196,0.7196766762207016,0.8273032732151537,0.7325795856056752,0.8217288121114625,0.7672535370346808,0.0,0.5945476037418806,0.6164548518671058,0.6601346876475792,0.6828328727957677,0.6809822433683312,0.6442912694658389,0.5856696334480327,0.7224491064009839,0.6395103731405045,0.699621501546617,0.6985745466040385,0.6695573077045193,0.6923234747960866,0.7010040265559183,0.6336874671414903,0.7737535863423025,0.6311859506398636,0.6539450061704664,0.6382569873908914,0.6398049659902247,0.6466316979435102,0.6834091035400363,0.6825503424049196,0.6731093988655694,0.6889080380714061
LC:A549/ATCC,0.6838902955975438,0.736370766955883,0.7084348470699687,0.768183945053031,0.7585760399300879,0.7220101581151416,0.6967532436104742,0.7449213280448747,0.6718748681719989,0.8242460365251353,0.7358272526794901,0.7126269039574217,0.7399121775243146,0.7702055664284894,0.752005244779636,0.7411067055035387,0.8497656702388939,0.8445785812878106,0.8144852372186986,0.8599380974547448,0.8459599898576396,0.8775053058570044,0.7854176849422256,0.8519474248696032,0.8102348770454497,0.8356074203690429,0.781569729701522,0.7270445749068126,0.8100898199913831,0.7354771275067341,0.8076368779871399,0.775704463230467,0.5945476037418806,0.0,0.6581464178231496,0.6739915983519681,0.6843830663347825,0.638413916525178,0.6517398015708523,0.6582816132816465,0.7542161301318308,0.7148932416628915,0.7168450143946891,0.7087550755714549,0.7047095335406051,0.7204381642841746,0.7109911220735047,0.7061344561184977,0.7224218122665829,0.6672686267494772,0.6789840641116591,0.6912422977832156,0.7064325184011057,0.6679054424834789,0.7082747945573058,0.7168232950868029,0.6879414633012543,0.7087705030520755
LC:EKVX,0.5517180866033212,0.6458816971182764,0.6381585624540995,0.7766640245796523,0.6818139250236676,0.6346249913340989,0.6050486680052112,0.7045253264788479,0.6165951368504884,0.8281457221795554,0.7354471876683971,0.7077865523148124,0.7349541231233292,0.748632991315706,0.7319791883763409,0.7143565068020531,0.7945342031516175,0.7753963680917639,0.7711908957319412,0.7940172873461068,0.8132985857144399,0.850407466604887,0.7223043638050728,0.8491076738569134,0.7753207365379469,0.7828348672772456,0.7389831385814759,0.6913672706273397,0.7828043818728918,0.6929489081479697,0.7746680635633093,0.7446629426086392,0.6164548518671058,0.6581464178231496,0.0,0.5983781211316277,0.6301959532018026,0.6747236890241889,0.6653523854312965,0.6655194151859708,0.7125052039019393,0.6769179924693532,0.6654403094967928,0.6722183509658761,0.6686084418689726,0.6239909968946058,0.6755622005193638,0.6058220550891027,0.6990269328783816,0.6350339509768225,0.576621102334888,0.6462029834145685,0.6455991513347875,0.5954679364963829,0.6398676896127455,0.5972649384677083,0.6407979847668238,0.615773855867302
LC:HOP-62,0.588394156518428,0.6938871698450378,0.6660668450639984,0.8048488025100551,0.7676550552613475,0.7123313494863445,0.6626311700278115,0.7233384488861274,0.6515178216446144,0.8729588559147047,0.7769800533399458,0.7461478599833645,0.7856319101102897,0.7828110557826047,0.7738728920385007,0.7502830291690415,0.8027331994701389,0.8067377679858528,0.7780553204017988,0.815428451972302,0.8293935870471324,0.8765118830159541,0.7954532771862369,0.8757985154862254,0.8053381060981596,0.8164259847484201,0.7704903757853679,0.7357243116723953,0.8180793663320493,0.7288739629229646,0.8084489931883171,0.7472530792409344,0.6601346876475792,0.6739915983519681,0.5983781211316277,0.0,0.6670117057477095,0.6861028188791695,0.6899861825752441,0.6810734454759194,0.7405604111785565,0.7139251916651249,0.7317726819752446,0.6997287557356596,0.6882984305328896,0.6828994847835007,0.7228153961629592,0.6603642525808705,0.7200826464932109,0.6674109234774549,0.644484568131336,0.6800915200859557,0.6720145461099937,0.6653715935601615,0.6258400420059803,0.6578268095607219,0.6828076534991814,0.6625049832269041
LC:HOP-92,0.6427611500508316,0.6849285858974741,0.6556623699325094,0.83601492533497,0.7182280446989002,0.7007581970428671,0.68980222552505,0.7333940240162409,0.6610734664930888,0.8787184476644544,0.803121656522054,0.786870159426751,0.8175425057790933,0.8217346944581085,0.8039121059981431,0.8149339685624367,0.8784579072603219,0.8697224042718422,0.8473655123462449,0.8760039917764827,0.8679853324158335,0.9091761752777358,0.7625865997391158,0.8970071196724063,0.843487927628332,0.8518443900657902,0.8008004211273467,0.7695030664128548,0.8594602372068991,0.7584444897153618,0.8537544431714758,0.8030816652947497,0.6828328727957677,0.6843830663347825,0.6301959532018026,0.6670117057477095,0.0,0.7409307608483929,0.7089585935862979,0.7284108728767791,0.8025873007762796,0.7617215367418284,0.7402492902510904,0.7377792029442728,0.7463225200957843,0.6968877240996385,0.7514814013515043,0.6908736535573863,0.7254861479299243,0.7066434425998466,0.6771320345140465,0.6924691400320372,0.6927529103733872,0.6578108840698463,0.6790549956379944,0.670008124131931,0.6964953880193915,0.6617637323693225
LC:NCI-H226,0.704865376038554,0.7803647293334381,0.7083415874346384,0.7611414832338582,0.7526179868511215,0.7504757556708588,0.711368940688317,0.7638905004820062,0.7249266925306234,0.8628952030816635,0.7407542962665452,0.6792618887119191,0.7092169896434948,0.7702825570223414,0.7824370280378241,0.7317396182709325,0.7823008616916655,0.8000524304820786,0.7932677362013877,0.793738392079373,0.8231829460639121,0.8164677478582375,0.7769798422165438,0.8283140028861825,0.789044389440344,0.8047530696987822,0.7699005889696676,0.7010720372510579,0.7861960132199945,0.7284677048256744,0.785807113068062,0.7581709497343739,0.6809822433683312,0.638413916525178,0.6747236890241889,0.6861028188791695,0.7409307608483929,0.0,0.685161266230099,0.6773657279429232,0.6984417153553215,0.7447691097310202,0.7260301188336733,0.7399486947173799,0.7328669134894179,0.6995726499481514,0.7374359288302652,0.7220417417961769,0.7259993638846478,0.6869257492853525,0.7025985865817335,0.7438760111627458,0.7460767335432729,0.7140884190156609,0.7574166714330077,0.6968753035840346,0.7063343788632369,0.7373009505184623
LC:NCI-H23,0.6913674445866916,0.7821818551495637,0.7450183768307679,0.7365506466770638,0.8043324993589238,0.7681892021055857,0.7104247205168754,0.806391864700088,0.6851431248236918,0.7950673934509481,0.7036837257254601,0.7195899804424323,0.7235618226659575,0.7199447893945395,0.707207915268986,0.7298876828897287,0.8229074386840322,0.8389458841098792,0.8127166627036276,0.8417157032418365,0.8345515580701753,0.9060657827912935,0.8221140423513661,0.9045165223610717,0.8510279548390711,0.8501762293176687,0.7923849185736979,0.7516403508036638,0.8444866327253551,0.7585135611618732,0.8467933942841235,0.7962830563261145,0.6442912694658389,0.6517398015708523,0.6653523854312965,0.6899861825752441,0.7089585935862979,0.685161266230099,0.0,0.6959298694720975,0.7698882160202462,0.7152442520858072,0.6822762997228041,0.6862530388385942,0.6969090386988517,0.7317801463260912,0.7030522153864143,0.7013825201738338,0.737313109259996,0.6666291590547637,0.7074444131949833,0.7345795039446132,0.7272655341679085,0.7065727664691824,0.7467824337728638,0.7138439287617316,0.7178820086332942,0.7211809263719021
LC:NCI-H322M,0.6996690900423848,0.7641421044522132,0.7269513350991949,0.799339619537759,0.7959258605115171,0.7494149483700507,0.6854696396668553,0.7696640914728312,0.6748852348951684,0.8641532737101868,0.7415786667807065,0.7346605579743897,0.7476265840168117,0.7819931106554091,0.7644581215100807,0.7269204064361006,0.7971680676226963,0.7839686443638272,0.7774410118084764,0.8045640185261184,0.7951364398975428,0.8532856941724897,0.8218225433897202,0.8720501797763831,0.7999105250789971,0.8350361804919957,0.7694803664049786,0.7137416086974155,0.8022286580689729,0.7220172801902203,0.8024549244977996,0.7689020506376305,0.5856696334480327,0.6582816132816465,0.6655194151859708,0.6810734454759194,0.7284108728767791,0.6773657279429232,0.6959298694720975,0.0,0.7562213124692737,0.7114423885015378,0.738984975320945,0.7332622049760167,0.7235693581895226,0.7202349098317727,0.7457081591323309,0.6992514511400577,0.7650668325888437,0.6790125576344448,0.6929779814067804,0.690482364319406,0.713424447419966,0.7055374126448564,0.7240515729717201,0.7093062838449439,0.7160525007243691,0.7337145623244203
LC:NCI-H460,0.7140050585798763,0.7867281696742591,0.755778938296208,0.8131358572297807,0.8275311460143283,0.8213707589746803,0.7241074683365827,0.8207179252705225,0.7388673986304457,0.9402274620414695,0.8142394672415245,0.7898623473086253,0.788861736061239,0.8413803308770108,0.8289779032574658,0.7692111103039394,0.8037648616291978,0.8128449259696728,0.7911033867472812,0.7993730179551666,0.8539211169701095,0.9134861261633694,0.8778109009390148,0.9216953259986762,0.8533414255894365,0.8751015274204682,0.8151601790061084,0.7627640949330131,0.8375523715642619,0.7865350535120745,0.8479987205497216,0.8083416598263073,0.7224491064009839,0.7542161301318308,0.7125052039019393,0.7405604111785565,0.8025873007762796,0.6984417153553215,0.7698882160202462,0.7562213124692737,0.0,0.7156045347186644,0.7453755229854302,0.7411011434446998,0.7815050807694728,0.7319403776818976,0.7620030093349558,0.7139384843239349,0.8317510910635552,0.7325134305315133,0.7493484866260004,0.781135957458253,0.7567064943441434,0.7631580421022643,0.7654366583516197,0.7238958905785109,0.7581745705287335,0.7830959406583105
LC:NCI-H522,0.7019496370846507,0.765300081949862,0.7355713204288513,0.8120263711278566,0.8487075767290722,0.7961231806293887,0.7088530945371293,0.81863006660535,0.6903175573000818,0.8757741887353165,0.7685511601704844,0.7630876269470198,0.7727200732631644,0.7907726915740542,0.7405838972192045,0.7416090728741983,0.7979107690620099,0.7880180118078037,0.7664804536782187,0.8068661765182314,0.8234377325068574,0.913946850671616,0.8650215432974652,0.927412795545794,0.8460793127820558,0.8805014025482444,0.7937365562409869,0.7460712955027997,0.8298023164592166,0.7461469211944125,0.8370217528859163,0.7943315279151435,0.6395103731405045,0.7148932416628915,0.6769179924693532,0.7139251916651249,0.7617215367418284,0.7447691097310202,0.7152442520858072,0.7114423885015378,0.7156045347186644,0.0,0.6721667757885715,0.6267787351581219,0.6995260836048418,0.7039788993357241,0.668651371304235,0.6378473210489588,0.816055358957993,0.6902884900294514,0.6908231779565819,0.7110112455715218,0.690869913410097,0.6975409563706317,0.6992446405534585,0.7226921960939714,0.7027331214030095,0.7193013502067112
OV:IGROV1,0.7085118059727923,0.771347881416043,0.719304569341591,0.7770845045000804,0.8059508730815121,0.7529015526222111,0.6944270257638453,0.7926486405329128,0.672998369124455,0.8205261311255545,0.7456863480683642,0.7605011821922505,0.763168647024439,0.7876621273137204,0.7369572407218968,0.760612352814584,0.8354495029750154,0.8157381355981549,0.8003907277534643,0.8370016791935411,0.8342466607913059,0.9079946743135157,0.8033334715598665,0.8953933693584893,0.8504723765991228,0.8429294166766595,0.7864791829642905,0.7441107423223536,0.8347915453282352,0.737778219082879,0.8314313907323982,0.7892947795536398,0.699621501546617,0.7168450143946891,0.6654403094967928,0.7317726819752446,0.7402492902510904,0.7260301188336733,0.6822762997228041,0.738984975320945,0.7453755229854302,0.6721667757885715,0.0,0.5937789703577869,0.7579713072118319,0.7148383684274108,0.7085879434802564,0.6832981084732003,0.7557069137237046,0.7144899185721513,0.6966680620123415,0.7336997319798276,0.7247881515724091,0.6776186738464779,0.7364970243075938,0.7160042938416572,0.7150517711723696,0.7283231413607499
OV:OVCAR-3,0.681079658098678,0.7482371218703043,0.7182313334882402,0.7721673370555132,0.8023006070921292,0.7950930029731209,0.6924816727247455,0.781732988884005,0.7062634894691191,0.8780327834411057,0.7483823761408386,0.760079027163224,0.7389993609800899,0.751531463669709,0.7648249900633309,0.7392764561045471,0.8312332761800075,0.8317621083362227,0.8206391782565237,0.8369342989530568,0.8349616508621511,0.8984853883180616,0.8693151937935553,0.8968930833472206,0.8164741393202687,0.8516517314516746,0.7873738693339164,0.7413406648864875,0.8128811389403701,0.7544746677970537,0.8229184103829453,0.7874276975347064,0.6985745466040385,0.7087550755714549,0.6722183509658761,0.6997287557356596,0.7377792029442728,0.7399486947173799,0.6862530388385942,0.7332622049760167,0.7411011434446998,0.6267787351581219,0.5937789703577869,0.0,0.7007617300402296,0.6865343628509214,0.6428256625142931,0.6670683207803995,0.7722926190436867,0.6943616357741762,0.6775392889009648,0.6955313133879534,0.7026164368963889,0.6965072953817776,0.6754899906420461,0.7141970256684496,0.6783020206387317,0.6816098193377869
OV:OVCAR-4,0.6797414632174695,0.7805290094089399,0.7499215198226952,0.8129164736723161,0.7858431633804913,0.8090435882349626,0.7288993979629688,0.789291649499421,0.7483808720247218,0.8889605362633669,0.7533157920114771,0.6997037546434327,0.7199921395965015,0.7075910025972879,0.7751608310356062,0.7108261866236223,0.8430154741851239,0.8574272516606518,0.875236909612376,0.8528909905679544,0.8697896145237082,0.8685671803913402,0.8431819159141714,0.8842263285081556,0.7922062855345465,0.8339217878024888,0.7892316351327181,0.7389148623059627,0.8024885994652193,0.7646786679796662,0.8140200653082659,0.7861608135694567,0.6695573077045193,0.7047095335406051,0.6686084418689726,0.6882984305328896,0.7463225200957843,0.7328669134894179,0.6969090386988517,0.7235693581895226,0.7815050807694728,0.6995260836048418,0.7579713072118319,0.7007617300402296,0.0,0.6806400254857753,0.6662621717147339,0.6893332698833587,0.7386096317548673,0.6587052378941841,0.6681765448442126,0.7110151272894056,0.6915362748607714,0.7285086259694875,0.7011174382972121,0.722201403878708,0.668998485265358,0.6737291229465447
